-inf,9.977412223815917969e+00,1.014655399322509766e+01,1.031569385528564453e+01,1.048483562469482422e+01,1.065397644042968750e+01,1.082311820983886719e+01,1.099225807189941406e+01,1.116139984130859375e+01,1.133054065704345703e+01,1.149968242645263672e+01,1.166882228851318359e+01,1.183796405792236328e+01,1.200710487365722656e+01,1.217624568939208984e+01,1.234538650512695312e+01,1.251452732086181641e+01,1.268366909027099609e+01,1.285280990600585938e+01,1.302195072174072266e+01,1.319109153747558594e+01,1.336023330688476562e+01,1.352937412261962891e+01,1.369851493835449219e+01,1.386765575408935547e+01,1.403679752349853516e+01,1.420593833923339844e+01,1.437507915496826172e+01,1.454421997070312500e+01,1.471336078643798828e+01,1.488250255584716797e+01,1.505164241790771484e+01,1.522078418731689453e+01,1.538992500305175781e+01,1.555906677246093750e+01,1.572820663452148438e+01,1.589734840393066406e+01,1.606648826599121094e+01,1.623563003540039062e+01,1.640477180480957031e+01,1.657391357421875000e+01,1.674305343627929688e+01,1.691219329833984375e+01,1.708133506774902344e+01,1.725047683715820312e+01,1.741961669921875000e+01,1.758875846862792969e+01,1.775789833068847656e+01,1.792704200744628906e+01,1.809618186950683594e+01,1.826532173156738281e+01,1.843446350097656250e+01,1.860360527038574219e+01,1.877274513244628906e+01,1.894188690185546875e+01,1.911102676391601562e+01,1.928016853332519531e+01,1.944931030273437500e+01,1.961845016479492188e+01,1.978759193420410156e+01,1.995673179626464844e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999910593032837e-02,3.977063894271850586e-01,4.043662846088409424e-01,4.111226797103881836e-01,4.180938601493835449e-01,4.247064590454101562e-01,4.314640462398529053e-01,4.382962882518768311e-01,4.450548887252807617e-01,4.518135488033294678e-01,4.586516022682189941e-01,4.654111862182617188e-01,4.724146127700805664e-01,4.790144264698028564e-01,4.857750236988067627e-01,4.926228821277618408e-01,4.993843436241149902e-01,5.061458349227905273e-01,5.129986405372619629e-01,5.197609066963195801e-01,5.268259644508361816e-01,5.333806276321411133e-01,5.401436090469360352e-01,5.472514629364013672e-01,5.537682771682739258e-01,5.605319142341613770e-01,5.673968791961669922e-01,5.741610527038574219e-01,5.809252262115478516e-01,5.877937674522399902e-01,5.945584177970886230e-01,6.016137599945068359e-01,6.081947088241577148e-01,6.149597764015197754e-01,6.218339204788208008e-01,6.285992264747619629e-01,6.353645324707031250e-01,6.422411799430847168e-01,6.490067243576049805e-01,6.559208035469055176e-01,6.626510024070739746e-01,6.694166064262390137e-01,6.762970089912414551e-01,6.830626726150512695e-01,6.898782849311828613e-01,6.967101097106933594e-01,7.034757733345031738e-01,7.103084921836853027e-01,7.170740962028503418e-01,7.238396406173706055e-01,7.306051850318908691e-01,7.373708486557006836e-01,7.441363930702209473e-01,7.509018778800964355e-01,7.576675415039062500e-01,7.644330859184265137e-01,7.711986899375915527e-01,7.779642343521118164e-01,7.847297787666320801e-01,7.914953827857971191e-01,7.982609272003173828e-01
7.999999821186065674e-02,7.949038743972778320e-01,8.083369731903076172e-01,8.219084739685058594e-01,8.356608152389526367e-01,8.489912152290344238e-01,8.625039458274841309e-01,8.760647773742675781e-01,8.895792365074157715e-01,9.030938744544982910e-01,9.166621565818786621e-01,9.301784634590148926e-01,9.440057277679443359e-01,9.572704434394836426e-01,9.707885980606079102e-01,9.843695759773254395e-01,9.978893399238586426e-01,1.011409163475036621e+00,1.024997115135192871e+00,1.038518428802490234e+00,1.052477359771728516e+00,1.065634369850158691e+00,1.079157471656799316e+00,1.093202233314514160e+00,1.106281161308288574e+00,1.119805693626403809e+00,1.133410811424255371e+00,1.146936774253845215e+00,1.160462737083435059e+00,1.174073457717895508e+00,1.187600731849670410e+00,1.201806545257568359e+00,1.214743852615356445e+00,1.228272557258605957e+00,1.241891980171203613e+00,1.255421638488769531e+00,1.268951416015625000e+00,1.282575130462646484e+00,1.296106100082397461e+00,1.310454368591308594e+00,1.323264718055725098e+00,1.336796402931213379e+00,1.350426912307739258e+00,1.363959550857543945e+00,1.378354668617248535e+00,1.391125798225402832e+00,1.404659152030944824e+00,1.418295145034790039e+00,1.431829094886779785e+00,1.445362925529479980e+00,1.459001421928405762e+00,1.472535848617553711e+00,1.486972332000732422e+00,1.499710798263549805e+00,1.513245701789855957e+00,1.526887655258178711e+00,1.540422916412353516e+00,1.553957939147949219e+00,1.567601323127746582e+00,1.581136822700500488e+00,1.595419764518737793e+00
1.199999973177909851e-01,1.189667582511901855e+00,1.210074782371520996e+00,1.230479240417480469e+00,1.250644922256469727e+00,1.271329641342163086e+00,1.291554808616638184e+00,1.312011837959289551e+00,1.332296609878540039e+00,1.352692842483520508e+00,1.373007535934448242e+00,1.393490552902221680e+00,1.413534402847290039e+00,1.433986425399780273e+00,1.454396963119506836e+00,1.474801898002624512e+00,1.495185375213623047e+00,1.515660762786865234e+00,1.536140084266662598e+00,1.556471467018127441e+00,1.576689243316650391e+00,1.597076892852783203e+00,1.617467761039733887e+00,1.637729287147521973e+00,1.658007025718688965e+00,1.678381919860839844e+00,1.698653817176818848e+00,1.718953371047973633e+00,1.739281296730041504e+00,1.759557843208312988e+00,1.779829978942871094e+00,1.800332665443420410e+00,1.820547580718994141e+00,1.840711712837219238e+00,1.861054658889770508e+00,1.881327509880065918e+00,1.901719331741333008e+00,1.921951532363891602e+00,1.942224144935607910e+00,1.963071107864379883e+00,1.982855081558227539e+00,2.003126859664916992e+00,2.023492574691772461e+00,2.043765306472778320e+00,2.064938545227050781e+00,2.084410905838012695e+00,2.104683399200439453e+00,2.125173568725585938e+00,2.145338058471679688e+00,2.165610074996948242e+00,2.186120271682739258e+00,2.206274509429931641e+00,2.227476835250854492e+00,2.247076988220214844e+00,2.267221450805664062e+00,2.287764310836791992e+00,2.308044672012329102e+00,2.328180074691772461e+00,2.348741769790649414e+00,2.368875741958618164e+00,2.390376567840576172e+00
1.599999964237213135e-01,1.581625103950500488e+00,1.608537197113037109e+00,1.636071920394897461e+00,1.663249850273132324e+00,1.690904378890991211e+00,1.717668652534484863e+00,1.744790196418762207e+00,1.771170973777770996e+00,1.798562049865722656e+00,1.825956225395202637e+00,1.853477239608764648e+00,1.880468726158142090e+00,1.907029271125793457e+00,1.933942914009094238e+00,1.962055087089538574e+00,1.988486886024475098e+00,2.015902042388916016e+00,2.043055057525634766e+00,2.070222377777099609e+00,2.097703218460083008e+00,2.124864578247070312e+00,2.152171611785888672e+00,2.179372310638427734e+00,2.206434011459350586e+00,2.233578443527221680e+00,2.260612249374389648e+00,2.287530660629272461e+00,2.314713716506958008e+00,2.341844558715820312e+00,2.369004249572753906e+00,2.396010637283325195e+00,2.423614740371704102e+00,2.450268030166625977e+00,2.477527379989624023e+00,2.504758596420288086e+00,2.532356023788452148e+00,2.558856010437011719e+00,2.585883617401123047e+00,2.612734317779541016e+00,2.639988660812377930e+00,2.667013406753540039e+00,2.694103717803955078e+00,2.721130609512329102e+00,2.749125957489013672e+00,2.775375843048095703e+00,2.802392005920410156e+00,2.830379009246826172e+00,2.856529474258422852e+00,2.883549928665161133e+00,2.911631107330322266e+00,2.937870264053344727e+00,2.965214252471923828e+00,2.992914438247680664e+00,3.019066333770751953e+00,3.047098636627197266e+00,3.074167728424072266e+00,3.100392580032348633e+00,3.128436088562011719e+00,3.154586553573608398e+00,3.182768821716308594e+00
2.000000029802322388e-01,1.973574757575988770e+00,2.006991624832153320e+00,2.041656494140625000e+00,2.075681209564208984e+00,2.109842300415039062e+00,2.143202066421508789e+00,2.177560091018676758e+00,2.210036516189575195e+00,2.244422435760498047e+00,2.278467178344726562e+00,2.313190937042236328e+00,2.346960544586181641e+00,2.380062818527221680e+00,2.413479328155517578e+00,2.448751449584960938e+00,2.481778621673583984e+00,2.515746116638183594e+00,2.549750089645385742e+00,2.583792686462402344e+00,2.618381500244140625e+00,2.652128934860229492e+00,2.686268806457519531e+00,2.720220565795898438e+00,2.754041671752929688e+00,2.787862062454223633e+00,2.821986913681030273e+00,2.855281352996826172e+00,2.889204263687133789e+00,2.923262596130371094e+00,2.957028627395629883e+00,2.991415977478027344e+00,3.024796247482299805e+00,3.059003591537475586e+00,3.092252016067504883e+00,3.126614570617675781e+00,3.160558223724365234e+00,3.194244861602783203e+00,3.228038549423217773e+00,3.261996746063232422e+00,3.295668601989746094e+00,3.329510688781738281e+00,3.363458395004272461e+00,3.397196054458618164e+00,3.432020187377929688e+00,3.465621232986450195e+00,3.499263286590576172e+00,3.533567190170288086e+00,3.566753864288330078e+00,3.600377082824707031e+00,3.635272502899169922e+00,3.668547153472900391e+00,3.702937126159667969e+00,3.736852884292602539e+00,3.769690513610839844e+00,3.804581880569458008e+00,3.838466644287109375e+00,3.870701313018798828e+00,3.907034158706665039e+00,3.938377857208251953e+00,3.974659919738769531e+00
2.399999946355819702e-01,2.363789558410644531e+00,2.404629230499267578e+00,2.444960355758666992e+00,2.485889434814453125e+00,2.526507139205932617e+00,2.566849231719970703e+00,2.607509136199951172e+00,2.648091316223144531e+00,2.689571142196655273e+00,2.730067491531372070e+00,2.770304203033447266e+00,2.811023950576782227e+00,2.852025270462036133e+00,2.892986297607421875e+00,2.933346986770629883e+00,2.974330186843872070e+00,3.014963150024414062e+00,3.055544137954711914e+00,3.096054553985595703e+00,3.136767625808715820e+00,3.177280426025390625e+00,3.218037605285644531e+00,3.258708477020263672e+00,3.298849344253540039e+00,3.340297460556030273e+00,3.381062269210815430e+00,3.421502590179443359e+00,3.462242126464843750e+00,3.502716064453125000e+00,3.543579816818237305e+00,3.583953142166137695e+00,3.625088214874267578e+00,3.665654182434082031e+00,3.706373691558837891e+00,3.746871948242187500e+00,3.787918329238891602e+00,3.828269958496093750e+00,3.868865489959716797e+00,3.909713983535766602e+00,3.950035333633422852e+00,3.990640163421630859e+00,4.032022953033447266e+00,4.071794986724853516e+00,4.112963199615478516e+00,4.153879165649414062e+00,4.194516658782958984e+00,4.235484600067138672e+00,4.276213169097900391e+00,4.316514492034912109e+00,4.356988430023193359e+00,4.398486614227294922e+00,4.438181400299072266e+00,4.479208946228027344e+00,4.520038604736328125e+00,4.560277938842773438e+00,4.601058959960937500e+00,4.640995025634765625e+00,4.682183265686035156e+00,4.722153663635253906e+00,4.763954162597656250e+00
2.800000011920928955e-01,2.751868963241577148e+00,2.799256324768066406e+00,2.846875667572021484e+00,2.894308328628540039e+00,2.941504716873168945e+00,2.988707065582275391e+00,3.036890506744384766e+00,3.084166288375854492e+00,3.130725145339965820e+00,3.178568840026855469e+00,3.226753950119018555e+00,3.274041652679443359e+00,3.321327924728393555e+00,3.368227005004882812e+00,3.416513681411743164e+00,3.462895870208740234e+00,3.511070251464843750e+00,3.558683395385742188e+00,3.605992078781127930e+00,3.653683423995971680e+00,3.701022863388061523e+00,3.748847484588623047e+00,3.796193361282348633e+00,3.843591928482055664e+00,3.891190052032470703e+00,3.938435792922973633e+00,3.985352516174316406e+00,4.033513069152832031e+00,4.080724716186523438e+00,4.128181934356689453e+00,4.175757884979248047e+00,4.222654342651367188e+00,4.270688056945800781e+00,4.317887306213378906e+00,4.365497112274169922e+00,4.413053989410400391e+00,4.460386276245117188e+00,4.507883548736572266e+00,4.555174827575683594e+00,4.602847576141357422e+00,4.650253295898437500e+00,4.696972846984863281e+00,4.745051860809326172e+00,4.792349338531494141e+00,4.840307235717773438e+00,4.887178897857666016e+00,4.934993743896484375e+00,4.982535839080810547e+00,5.029775142669677734e+00,5.077644348144531250e+00,5.123888969421386719e+00,5.171149730682373047e+00,5.219909667968750000e+00,5.266978740692138672e+00,5.314534664154052734e+00,5.362687110900878906e+00,5.409958362579345703e+00,5.456714630126953125e+00,5.504895687103271484e+00,5.552541255950927734e+00
3.199999928474426270e-01,3.138412714004516602e+00,3.192766904830932617e+00,3.246940135955810547e+00,3.301187992095947266e+00,3.355498075485229492e+00,3.409760236740112305e+00,3.464103698730468750e+00,3.517961978912353516e+00,3.571808576583862305e+00,3.626599311828613281e+00,3.680682659149169922e+00,3.735060691833496094e+00,3.789559364318847656e+00,3.843112945556640625e+00,3.897955179214477539e+00,3.951439619064331055e+00,4.006260395050048828e+00,4.060673236846923828e+00,4.114649772644042969e+00,4.169248580932617188e+00,4.223001003265380859e+00,4.277666568756103516e+00,4.331846714019775391e+00,4.386028289794921875e+00,4.440432071685791016e+00,4.494775772094726562e+00,4.548748016357421875e+00,4.603224754333496094e+00,4.657105445861816406e+00,4.711452484130859375e+00,4.765690803527832031e+00,4.820076465606689453e+00,4.874073505401611328e+00,4.928276062011718750e+00,4.982408523559570312e+00,5.037205696105957031e+00,5.091125965118408203e+00,5.145153045654296875e+00,5.199835300445556641e+00,5.253703594207763672e+00,5.308047771453857422e+00,5.361239910125732422e+00,5.416087150573730469e+00,5.471010684967041016e+00,5.525275707244873047e+00,5.578909873962402344e+00,5.633632659912109375e+00,5.688089847564697266e+00,5.741524219512939453e+00,5.796260356903076172e+00,5.849259853363037109e+00,5.903729915618896484e+00,5.958153724670410156e+00,6.012814998626708984e+00,6.067790985107421875e+00,6.121580123901367188e+00,6.175163745880126953e+00,6.230600833892822266e+00,6.284459590911865234e+00,6.338481903076171875e+00
