3.600000143051147461e-01,-1.520477077576742886e-09,2.315227128565311432e-02,4.942646622657775879e-02,9.442817419767379761e-02,1.512616723775863647e-01,2.081079781055450439e-01,2.649470865726470947e-01,3.217794299125671387e-01,3.786067962646484375e-01,4.354634881019592285e-01,4.922792911529541016e-01,5.491498112678527832e-01,6.059684753417968750e-01,6.627820134162902832e-01,7.196031808853149414e-01,7.764992117881774902e-01,8.333341479301452637e-01,8.901416659355163574e-01,9.469963908195495605e-01,1.003804683685302734e+00
4.000000059604644775e-01,-1.689568485119252728e-09,2.315120026469230652e-02,4.942699521780014038e-02,9.685599058866500854e-02,1.600083410739898682e-01,2.231678515672683716e-01,2.863152027130126953e-01,3.494648039340972900e-01,4.126156866550445557e-01,4.757645726203918457e-01,5.389140248298645020e-01,6.020690202713012695e-01,6.652289628982543945e-01,7.283298373222351074e-01,7.914980649948120117e-01,8.546928167343139648e-01,9.177926778793334961e-01,9.809827208518981934e-01,1.044134855270385742e+00,1.107283115386962891e+00
4.399999976158142090e-01,-1.858659892661762569e-09,2.315053343772888184e-02,4.942722246050834656e-02,9.772233664989471436e-02,1.671784222126007080e-01,2.366535514593124390e-01,3.061158955097198486e-01,3.755831122398376465e-01,4.450297653675079346e-01,5.145157575607299805e-01,5.839650630950927734e-01,6.534425616264343262e-01,7.229199409484863281e-01,7.923685908317565918e-01,8.618022799491882324e-01,9.313213229179382324e-01,1.000790238380432129e+00,1.070215463638305664e+00,1.139742374420166016e+00,1.209115624427795410e+00
4.799999892711639404e-01,-2.027751300204272411e-09,2.315012924373149872e-02,4.942735657095909119e-02,9.775526821613311768e-02,1.727844327688217163e-01,2.485723793506622314e-01,3.243496417999267578e-01,4.001335799694061279e-01,4.758978784084320068e-01,5.516904592514038086e-01,6.274672746658325195e-01,7.032505869865417480e-01,7.790337204933166504e-01,8.547730445861816406e-01,9.305470585823059082e-01,1.006391406059265137e+00,1.082140803337097168e+00,1.157910943031311035e+00,1.233699202537536621e+00,1.309476375579833984e+00
5.199999809265136719e-01,-2.196842707746782253e-09,2.314988896250724792e-02,4.942743480205535889e-02,9.775537997484207153e-02,1.768191754817962646e-01,2.589190304279327393e-01,3.410154581069946289e-01,4.231031537055969238e-01,5.051822662353515625e-01,5.872836112976074219e-01,6.693851351737976074e-01,7.514874935150146484e-01,8.335600495338439941e-01,9.156498908996582031e-01,9.977211952209472656e-01,1.079887032508850098e+00,1.161926984786987305e+00,1.244022250175476074e+00,1.326152086257934570e+00,1.408197879791259766e+00
5.600000023841857910e-01,-2.365934115289292095e-09,2.314974553883075714e-02,4.942747950553894043e-02,9.775524586439132690e-02,1.792853623628616333e-01,2.676924467086791992e-01,3.561067283153533936e-01,4.445120394229888916e-01,5.329034328460693359e-01,6.213316917419433594e-01,7.097212672233581543e-01,7.981394529342651367e-01,8.865415453910827637e-01,9.749315977096557617e-01,1.063348889350891113e+00,1.151791810989379883e+00,1.240182757377624512e+00,1.328559279441833496e+00,1.417011976242065430e+00,1.505391359329223633e+00
6.000000238418579102e-01,-2.535025522831801936e-09,2.314966171979904175e-02,4.942750558257102966e-02,9.775516390800476074e-02,1.801853924989700317e-01,2.748978435993194580e-01,3.696224391460418701e-01,4.643406867980957031e-01,5.590503811836242676e-01,6.537877917289733887e-01,7.484909892082214355e-01,8.432266712188720703e-01,9.379613995552062988e-01,1.032660245895385742e+00,1.127352356910705566e+00,1.222134828567504883e+00,1.316837310791015625e+00,1.411555409431457520e+00,1.506296038627624512e+00,1.600989222526550293e+00
6.399999856948852539e-01,-2.704116930374311778e-09,2.314961142838001251e-02,4.942752420902252197e-02,9.775511175394058228e-02,1.802222132682800293e-01,2.805380523204803467e-01,3.815784156322479248e-01,4.826114177703857422e-01,5.836333036422729492e-01,6.846820116043090820e-01,7.857009172439575195e-01,8.867455124855041504e-01,9.877907633781433105e-01,1.088800191879272461e+00,1.189835906028747559e+00,1.290922284126281738e+00,1.391916990280151367e+00,1.492954969406127930e+00,1.594013452529907227e+00,1.695010662078857422e+00
6.800000071525573730e-01,-2.873208337916821620e-09,2.314958348870277405e-02,4.942753165960311890e-02,9.775508195161819458e-02,1.802221685647964478e-01,2.846069931983947754e-01,3.919538855552673340e-01,4.993012845516204834e-01,6.066534519195556641e-01,7.140051722526550293e-01,8.213478326797485352e-01,9.287127852439880371e-01,1.036036252975463867e+00,1.143383026123046875e+00,1.250707030296325684e+00,1.358114242553710938e+00,1.465414762496948242e+00,1.572796225547790527e+00,1.680158853530883789e+00,1.787462234497070312e+00
7.200000286102294922e-01,-3.042299745459331461e-09,2.314956672489643097e-02,4.942753911018371582e-02,9.775506705045700073e-02,1.802219152450561523e-01,2.871085405349731445e-01,4.007692933082580566e-01,5.144262313842773438e-01,6.280904412269592285e-01,7.417525649070739746e-01,8.554078936576843262e-01,9.690865874290466309e-01,1.082736849784851074e+00,1.196372151374816895e+00,1.310037255287170410e+00,1.423751592636108398e+00,1.537391662597656250e+00,1.651025772094726562e+00,1.764725208282470703e+00,1.878371715545654297e+00
7.599999904632568359e-01,-3.211391153001841303e-09,2.314955554902553558e-02,4.942754283547401428e-02,9.775505959987640381e-02,1.802217513322830200e-01,2.880427241325378418e-01,4.080100059509277344e-01,5.279918313026428223e-01,6.479458808898925781e-01,7.679384350776672363e-01,8.879038095474243164e-01,1.007887125015258789e+00,1.127864718437194824e+00,1.247826576232910156e+00,1.367794275283813477e+00,1.487789511680603027e+00,1.607768774032592773e+00,1.727742195129394531e+00,1.847729444503784180e+00,1.967681646347045898e+00
8.000000119209289551e-01,-3.380482560544351145e-09,2.314954996109008789e-02,4.942754283547401428e-02,9.775505214929580688e-02,1.802216619253158569e-01,2.880845963954925537e-01,4.136850237846374512e-01,5.399733185768127441e-01,6.662607192993164062e-01,7.925435304641723633e-01,9.188312292098999023e-01,1.045134305953979492e+00,1.171418786048889160e+00,1.297695755958557129e+00,1.423953890800476074e+00,1.550314903259277344e+00,1.676558017730712891e+00,1.802853703498840332e+00,1.929167985916137695e+00,2.055420398712158203e+00
8.399999737739562988e-01,-3.549573968086860987e-09,2.314954623579978943e-02,4.942754283547401428e-02,9.775504469871520996e-02,1.802216023206710815e-01,2.880854308605194092e-01,4.177888631820678711e-01,5.503822565078735352e-01,6.829803586006164551e-01,8.155921697616577148e-01,9.481818675994873047e-01,1.080791711807250977e+00,1.213400125503540039e+00,1.345970153808593750e+00,1.478568673133850098e+00,1.611223101615905762e+00,1.743809461593627930e+00,1.876398563385009766e+00,2.009026765823364258e+00,2.141603946685791016e+00
8.799999952316284180e-01,-3.718665375629370828e-09,2.314954437315464020e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215725183486938e-01,2.880856692790985107e-01,4.203242659568786621e-01,5.592302083969116211e-01,6.981384754180908203e-01,8.370625376701354980e-01,9.759668111801147461e-01,1.114895343780517578e+00,1.253806114196777344e+00,1.392693877220153809e+00,1.531597495079040527e+00,1.670573472976684570e+00,1.809467434883117676e+00,1.948388099670410156e+00,2.087308645248413086e+00,2.226200103759765625e+00
9.200000166893005371e-01,-3.887756783171880670e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215576171875000e-01,2.880858182907104492e-01,4.212913215160369873e-01,5.665068030357360840e-01,7.117361426353454590e-01,8.569589853286743164e-01,1.002179384231567383e+00,1.147434592247009277e+00,1.292646408081054688e+00,1.437850117683410645e+00,1.583068609237670898e+00,1.728352308273315430e+00,1.873550534248352051e+00,2.018777608871459961e+00,2.164025068283081055e+00,2.309221267700195312e+00
9.599999785423278809e-01,-4.056848190714390512e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215427160263062e-01,2.880859076976776123e-01,4.213374555110931396e-01,5.722151994705200195e-01,7.237426042556762695e-01,8.752915263175964355e-01,1.026820540428161621e+00,1.178383469581604004e+00,1.329908609390258789e+00,1.481433153152465820e+00,1.632962703704833984e+00,1.784552693367004395e+00,1.936056375503540039e+00,2.087630510330200195e+00,2.239168405532836914e+00,2.390691280364990234e+00
1.000000000000000000e+00,-4.225939598256900354e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215427160263062e-01,2.880859673023223877e-01,4.213383197784423828e-01,5.763521790504455566e-01,7.341938614845275879e-01,8.920503258705139160e-01,1.049908399581909180e+00,1.207763910293579102e+00,1.365616083145141602e+00,1.523440003395080566e+00,1.681297063827514648e+00,1.839195966720581055e+00,1.997017025947570801e+00,2.154860496520996094e+00,2.312758445739746094e+00,2.470573186874389648e+00
1.039999961853027344e+00,-4.395031005799410195e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215427160263062e-01,2.880859971046447754e-01,4.213385879993438721e-01,5.789225101470947266e-01,7.430762648582458496e-01,9.072458148002624512e-01,1.071402907371520996e+00,1.235584020614624023e+00,1.399744153022766113e+00,1.563883662223815918e+00,1.728047490119934082e+00,1.892254352569580078e+00,2.056399345397949219e+00,2.220548868179321289e+00,2.384743690490722656e+00,2.548854351043701172e+00
1.080000042915344238e+00,-4.564122413341920037e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860269069671631e-01,4.213387370109558105e-01,5.799238681793212891e-01,7.503863573074340820e-01,9.208662509918212891e-01,1.091340899467468262e+00,1.261832475662231445e+00,1.432304620742797852e+00,1.602761149406433105e+00,1.773225188255310059e+00,1.943757176399230957e+00,2.114210605621337891e+00,2.284677982330322266e+00,2.455187797546386719e+00,2.625636816024780273e+00
1.120000004768371582e+00,-4.733213820884429879e-09,2.314954251050949097e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860269069671631e-01,4.213388264179229736e-01,5.799738168716430664e-01,7.561262845993041992e-01,9.329223632812500000e-01,1.109704017639160156e+00,1.286504387855529785e+00,1.463295340538024902e+00,1.640060305595397949e+00,1.816842317581176758e+00,1.993696451187133789e+00,2.170460700988769531e+00,2.347236633300781250e+00,2.524049043655395508e+00,2.700812578201293945e+00
1.159999966621398926e+00,-4.902305228426939721e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860269069671631e-01,4.213388860225677490e-01,5.799738764762878418e-01,7.602984309196472168e-01,9.434041976928710938e-01,1.126494884490966797e+00,1.309619307518005371e+00,1.492714643478393555e+00,1.675793051719665527e+00,1.858879089355468750e+00,2.042039155960083008e+00,2.225124835968017578e+00,2.408224821090698242e+00,2.591356754302978516e+00,2.774411916732788086e+00
1.200000047683715820e+00,-5.071396635969449562e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860269069671631e-01,4.213389158248901367e-01,5.799736380577087402e-01,7.629013657569885254e-01,9.523193240165710449e-01,1.141724109649658203e+00,1.331148982048034668e+00,1.520562291145324707e+00,1.709953546524047852e+00,1.899363636970520020e+00,2.088818311691284180e+00,2.278225660324096680e+00,2.467633247375488281e+00,2.657050132751464844e+00,2.846446752548217773e+00
1.240000009536743164e+00,-5.240488043511959404e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389456272125244e-01,5.799735188484191895e-01,7.639374732971191406e-01,9.596603512763977051e-01,1.155379652976989746e+00,1.351118326187133789e+00,1.546844124794006348e+00,1.742545008659362793e+00,1.938262701034545898e+00,2.134036302566528320e+00,2.329744815826416016e+00,2.525463104248046875e+00,2.721216678619384766e+00,2.916900396347045898e+00
1.279999971389770508e+00,-5.409579451054469246e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389456272125244e-01,5.799733996391296387e-01,7.639951705932617188e-01,9.654352068901062012e-01,1.167461752891540527e+00,1.369517564773559570e+00,1.571545481681823730e+00,1.773557186126708984e+00,1.975591421127319336e+00,2.177687168121337891e+00,2.379700660705566406e+00,2.581704139709472656e+00,2.783785343170166016e+00,2.985805034637451172e+00
1.320000052452087402e+00,-5.578670858596979087e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389456272125244e-01,5.799733400344848633e-01,7.639962434768676758e-01,9.696390032768249512e-01,1.177974581718444824e+00,1.386339187622070312e+00,1.594693303108215332e+00,1.803014039993286133e+00,2.011350631713867188e+00,2.219762086868286133e+00,2.428068876266479492e+00,2.636440277099609375e+00,2.844777822494506836e+00,3.053108215332031250e+00
1.360000014305114746e+00,-5.747762266139488929e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389456272125244e-01,5.799733400344848633e-01,7.639965415000915527e-01,9.722748398780822754e-01,1.186923027038574219e+00,1.401594400405883789e+00,1.616253137588500977e+00,1.830893993377685547e+00,2.045544385910034180e+00,2.260252475738525391e+00,2.474888801574707031e+00,2.689543247222900391e+00,2.904232501983642578e+00,3.118861913681030273e+00
1.399999976158142090e+00,-5.916853673681998771e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639967203140258789e-01,9.733398556709289551e-01,1.194296717643737793e+00,1.415283560752868652e+00,1.636253595352172852e+00,1.857197403907775879e+00,2.078155755996704102e+00,2.299188852310180664e+00,2.520137071609497070e+00,2.741105079650878906e+00,2.962090969085693359e+00,3.183032751083374023e+00
1.440000057220458984e+00,-6.085945081224508613e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639968395233154297e-01,9.734008908271789551e-01,1.200105190277099609e+00,1.427399873733520508e+00,1.654681324958801270e+00,1.881941199302673340e+00,2.109218358993530273e+00,2.336549282073974609e+00,2.563799858093261719e+00,2.791089773178100586e+00,3.018391132354736328e+00,3.245638370513916016e+00
1.480000019073486328e+00,-6.255036488767018454e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639968991279602051e-01,9.734019041061401367e-01,1.204342246055603027e+00,1.437948942184448242e+00,1.671537637710571289e+00,1.905117630958557129e+00,2.138694047927856445e+00,2.372335672378540039e+00,2.605908870697021484e+00,2.839489936828613281e+00,3.073127508163452148e+00,3.306679487228393555e+00
1.519999980926513672e+00,-6.424127896309528296e-09,2.314954064786434174e-02,4.942754656076431274e-02,9.775504469871520996e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639968991279602051e-01,9.734021425247192383e-01,1.207009792327880859e+00,1.446925282478332520e+00,1.686831951141357422e+00,1.926702976226806641e+00,2.166602611541748047e+00,2.406566381454467773e+00,2.646442890167236328e+00,2.886344671249389648e+00,3.126273393630981445e+00,3.366143941879272461e+00
1.559999942779541016e+00,-6.593219303852038138e-09,2.314953878521919250e-02,4.942754656076431274e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734022617340087891e-01,1.208106875419616699e+00,1.454333901405334473e+00,1.700543045997619629e+00,1.946738123893737793e+00,2.192938089370727539e+00,2.439214229583740234e+00,2.685411214828491211e+00,2.931624174118041992e+00,3.177845716476440430e+00,3.424042701721191406e+00
1.600000023841857910e+00,-6.762310711394547980e-09,2.314953878521919250e-02,4.942754656076431274e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734023809432983398e-01,1.208173274993896484e+00,1.460173487663269043e+00,1.712689995765686035e+00,1.965192317962646484e+00,2.217714309692382812e+00,2.470295667648315430e+00,2.722797632217407227e+00,2.975309371948242188e+00,3.227868080139160156e+00,3.480357170104980469e+00
1.639999985694885254e+00,-6.931402118937057821e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734023809432983398e-01,1.208173632621765137e+00,1.464441776275634766e+00,1.723272681236267090e+00,1.982084989547729492e+00,2.240916490554809570e+00,2.499804735183715820e+00,2.758618593215942383e+00,3.017446279525756836e+00,3.276309251785278320e+00,3.535098791122436523e+00
1.679999947547912598e+00,-7.100493526479567663e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734024405479431152e-01,1.208173394203186035e+00,1.467143297195434570e+00,1.732281565666198730e+00,1.997401595115661621e+00,2.262543916702270508e+00,2.527745246887207031e+00,2.792860507965087891e+00,3.058015108108520508e+00,3.323164463043212891e+00,3.588285923004150391e+00
1.720000028610229492e+00,-7.269584934022077505e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734024405479431152e-01,1.208173274993896484e+00,1.468275189399719238e+00,1.739721655845642090e+00,2.011153459548950195e+00,2.282612085342407227e+00,2.554116487503051758e+00,2.825550079345703125e+00,3.097009181976318359e+00,3.368487119674682617e+00,3.639899969100952148e+00
1.759999990463256836e+00,-7.438676341564587347e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734024405479431152e-01,1.208173155784606934e+00,1.468348860740661621e+00,1.745591878890991211e+00,2.023330211639404297e+00,2.301094770431518555e+00,2.578920602798461914e+00,2.856659173965454102e+00,3.134412288665771484e+00,3.412204027175903320e+00,3.689943552017211914e+00
1.799999952316284180e+00,-7.607767749107097188e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734024405479431152e-01,1.208173155784606934e+00,1.468349099159240723e+00,1.749891757965087891e+00,2.033948898315429688e+00,2.318010568618774414e+00,2.602137565612792969e+00,2.886193752288818359e+00,3.170276165008544922e+00,3.454365968704223633e+00,3.738417148590087891e+00
1.840000033378601074e+00,-7.776859156649607030e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348860740661621e+00,1.752624988555908203e+00,2.042981863021850586e+00,2.333360671997070312e+00,2.623803138732910156e+00,2.914161205291748047e+00,3.204547405242919922e+00,3.494957208633422852e+00,3.785322427749633789e+00
1.879999995231628418e+00,-7.945950564192116872e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348741531372070e+00,1.753788113594055176e+00,2.050452232360839844e+00,2.347140073776245117e+00,2.643893241882324219e+00,2.940569639205932617e+00,3.237260341644287109e+00,3.533974885940551758e+00,3.830637931823730469e+00
1.919999957084655762e+00,-8.115041971734626713e-09,2.314953878521919250e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348622322082520e+00,1.753869771957397461e+00,2.056353807449340820e+00,2.359348058700561523e+00,2.662415742874145508e+00,2.965386152267456055e+00,3.268395662307739258e+00,3.571425199508666992e+00,3.874402046203613281e+00
1.960000038146972656e+00,-8.284133379277136555e-09,2.314953692257404327e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348503112792969e+00,1.753870964050292969e+00,2.060685157775878906e+00,2.369990587234497070e+00,2.679362058639526367e+00,2.988652229309082031e+00,3.297973632812500000e+00,3.607303857803344727e+00,3.916584491729736328e+00
2.000000000000000000e+00,-8.453224786819646397e-09,2.314953692257404327e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348503112792969e+00,1.753871321678161621e+00,2.063446521759033203e+00,2.379061937332153320e+00,2.694738149642944336e+00,3.010339260101318359e+00,3.325958967208862305e+00,3.641607284545898438e+00,3.957205533981323242e+00
2.039999961853027344e+00,-8.622316194362156239e-09,2.314953692257404327e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348503112792969e+00,1.753871440887451172e+00,2.064637660980224609e+00,2.386563301086425781e+00,2.708555936813354492e+00,3.030457973480224609e+00,3.352391719818115234e+00,3.674351930618286133e+00,3.996258497238159180e+00
2.079999923706054688e+00,-8.791407601904666080e-09,2.314953692257404327e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348503112792969e+00,1.753871560096740723e+00,2.064728260040283203e+00,2.392491817474365234e+00,2.720786333084106445e+00,3.049016237258911133e+00,3.377249002456665039e+00,3.705513000488281250e+00,4.033737659454345703e+00
2.119999885559082031e+00,-8.960499009447175922e-09,2.314953692257404327e-02,4.942755028605461121e-02,9.775503724813461304e-02,1.802215278148651123e-01,2.880860567092895508e-01,4.213389754295349121e-01,5.799732804298400879e-01,7.639969587326049805e-01,9.734025001525878906e-01,1.208173036575317383e+00,1.468348503112792969e+00,1.753871679306030273e+00,2.064729928970336914e+00,2.396856546401977539e+00,2.731467008590698242e+00,3.065991401672363281e+00,3.400546312332153320e+00,3.735111236572265625e+00,4.069639205932617188e+00
